agent_number,statistic,season,year,prop_missing,temperature,period_start,period_end,lat,lon,site,anomaly,reference_period
37662,Maximum,Autumn,2019,0,20.233333333333300,2019-03-01,2019-05-31,-40.957,175.707,Masterton,NA,1961-1990
37662,Maximum,Spring,2019,0,18.766666666666700,2019-09-01,2019-11-30,-40.957,175.707,Masterton,NA,1961-1990
37662,Maximum,Summer,2019,0,24.466666666666700,2018-12-01,2019-02-28,-40.957,175.707,Masterton,NA,1961-1990
37662,Maximum,Winter,2019,0,13.866666666666700,2019-06-01,2019-08-31,-40.957,175.707,Masterton,NA,1961-1990
37662,Minimum,Autumn,2019,0,8.266666666666670,2019-03-01,2019-05-31,-40.957,175.707,Masterton,NA,1961-1990
37662,Minimum,Spring,2019,0,7.033333333333330,2019-09-01,2019-11-30,-40.957,175.707,Masterton,NA,1961-1990
37662,Minimum,Summer,2019,0,12.033333333333300,2018-12-01,2019-02-28,-40.957,175.707,Masterton,NA,1961-1990
37662,Minimum,Winter,2019,0,3.1,2019-06-01,2019-08-31,-40.957,175.707,Masterton,NA,1961-1990
3909,Average,Autumn,2019,0,13.766666666666700,2019-03-01,2019-05-31,-42.71228,170.98428,Hokitika,1.3123456790123400,1961-1990
3909,Average,Spring,2019,0,11.266666666666700,2019-09-01,2019-11-30,-42.71228,170.98428,Hokitika,0.07407407407407260,1961-1990
3909,Average,Summer,2019,0,16.233333333333300,2018-12-01,2019-02-28,-42.71228,170.98428,Hokitika,0.991025641025642,1961-1990
3909,Average,Winter,2019,0,8.033333333333330,2019-06-01,2019-08-31,-42.71228,170.98428,Hokitika,0.1925925925925920,1961-1990
3909,Maximum,Autumn,2019,0,17.766666666666700,2019-03-01,2019-05-31,-42.71228,170.98428,Hokitika,1.2123456790123400,1961-1990
3909,Maximum,Spring,2019,0,14.700000000000000,2019-09-01,2019-11-30,-42.71228,170.98428,Hokitika,-0.4530864197530850,1961-1990
3909,Maximum,Summer,2019,0,20.233333333333300,2018-12-01,2019-02-28,-42.71228,170.98428,Hokitika,1.0666666666666700,1961-1990
3909,Maximum,Winter,2019,0,12.166666666666700,2019-06-01,2019-08-31,-42.71228,170.98428,Hokitika,-0.11481481481481600,1961-1990
3909,Minimum,Autumn,2019,0,9.766666666666670,2019-03-01,2019-05-31,-42.71228,170.98428,Hokitika,1.413580246913580,1961-1990
3909,Minimum,Spring,2019,0,7.8,2019-09-01,2019-11-30,-42.71228,170.98428,Hokitika,0.55679012345679,1961-1990
3909,Minimum,Summer,2019,0,12.266666666666700,2018-12-01,2019-02-28,-42.71228,170.98428,Hokitika,0.9371794871794880,1961-1990
3909,Minimum,Winter,2019,0,3.966666666666670,2019-06-01,2019-08-31,-42.71228,170.98428,Hokitika,0.560493827160494,1961-1990
3925,Average,Autumn,2019,0,13.866666666666700,2019-03-01,2019-05-31,-42.11578,171.86014,Reefton,NA,1961-1990
3925,Average,Spring,2019,0,11.566666666666700,2019-09-01,2019-11-30,-42.11578,171.86014,Reefton,NA,1961-1990
3925,Average,Summer,2019,0,18.100000000000000,2018-12-01,2019-02-28,-42.11578,171.86014,Reefton,NA,1961-1990
3925,Average,Winter,2019,0,6.833333333333330,2019-06-01,2019-08-31,-42.11578,171.86014,Reefton,NA,1961-1990
3925,Maximum,Autumn,2019,0,19.2,2019-03-01,2019-05-31,-42.11578,171.86014,Reefton,NA,1961-1990
3925,Maximum,Spring,2019,0,16.966666666666700,2019-09-01,2019-11-30,-42.11578,171.86014,Reefton,NA,1961-1990
3925,Maximum,Summer,2019,0,24.433333333333300,2018-12-01,2019-02-28,-42.11578,171.86014,Reefton,NA,1961-1990
3925,Maximum,Winter,2019,0,11.4,2019-06-01,2019-08-31,-42.11578,171.86014,Reefton,NA,1961-1990
3925,Minimum,Autumn,2019,0,8.566666666666670,2019-03-01,2019-05-31,-42.11578,171.86014,Reefton,NA,1961-1990
3925,Minimum,Spring,2019,0,6.166666666666670,2019-09-01,2019-11-30,-42.11578,171.86014,Reefton,NA,1961-1990
3925,Minimum,Summer,2019,0,11.8,2018-12-01,2019-02-28,-42.11578,171.86014,Reefton,NA,1961-1990
3925,Minimum,Winter,2019,0,2.2666666666666700,2019-06-01,2019-08-31,-42.11578,171.86014,Reefton,NA,1961-1990
4107,Average,Autumn,2019,0,12.4,2019-03-01,2019-05-31,-44.67384,167.92406,Milford Sound,1.2679012345679000,1961-1990
4107,Average,Spring,2019,0,9.7,2019-09-01,2019-11-30,-44.67384,167.92406,Milford Sound,-0.4555555555555560,1961-1990
4107,Average,Summer,2019,0,15.233333333333300,2018-12-01,2019-02-28,-44.67384,167.92406,Milford Sound,0.8965517241379310,1961-1990
4107,Average,Winter,2019,0,6.466666666666670,2019-06-01,2019-08-31,-44.67384,167.92406,Milford Sound,0.4455555555555560,1961-1990
4107,Maximum,Autumn,2019,0,16.866666666666700,2019-03-01,2019-05-31,-44.67384,167.92406,Milford Sound,1.4518518518518500,1961-1990
4107,Maximum,Spring,2019,0,13.833333333333300,2019-09-01,2019-11-30,-44.67384,167.92406,Milford Sound,-0.6283950617283940,1961-1990
4107,Maximum,Summer,2019,0,19.666666666666700,2018-12-01,2019-02-28,-44.67384,167.92406,Milford Sound,1.0919540229885100,1961-1990
4107,Maximum,Winter,2019,0,10.333333333333300,2019-06-01,2019-08-31,-44.67384,167.92406,Milford Sound,0.2600000000000000,1961-1990
4107,Minimum,Autumn,2019,0,7.833333333333330,2019-03-01,2019-05-31,-44.67384,167.92406,Milford Sound,0.9811111111111110,1961-1990
4107,Minimum,Spring,2019,0,5.466666666666670,2019-09-01,2019-11-30,-44.67384,167.92406,Milford Sound,-0.35666666666666600,1961-1990
4107,Minimum,Summer,2019,0,10.766666666666700,2018-12-01,2019-02-28,-44.67384,167.92406,Milford Sound,0.6277777777777780,1961-1990
4107,Minimum,Winter,2019,0,2.6333333333333300,2019-06-01,2019-08-31,-44.67384,167.92406,Milford Sound,0.6588888888888890,1961-1990
4241,Average,Autumn,2019,0,14.666666666666700,2019-03-01,2019-05-31,-41.299,173.226,Nelson,1.67,1961-1990
4241,Average,Spring,2019,0,12.700000000000000,2019-09-01,2019-11-30,-41.299,173.226,Nelson,0.5800000000000000,1961-1990
4241,Average,Summer,2019,0,19.066666666666700,2018-12-01,2019-02-28,-41.299,173.226,Nelson,2.0200000000000000,1961-1990
4241,Average,Winter,2019,0,8.533333333333330,2019-06-01,2019-08-31,-41.299,173.226,Nelson,1.184444444444440,1961-1990
4241,Maximum,Autumn,2019,0,19.100000000000000,2019-03-01,2019-05-31,-41.299,173.226,Nelson,1.1955555555555500,1961-1990
4241,Maximum,Spring,2019,0,17.233333333333300,2019-09-01,2019-11-30,-41.299,173.226,Nelson,0.5411111111111100,1961-1990
4241,Maximum,Summer,2019,0,23.566666666666700,2018-12-01,2019-02-28,-41.299,173.226,Nelson,1.9088888888888900,1961-1990
4241,Maximum,Winter,2019,0,13.433333333333300,2019-06-01,2019-08-31,-41.299,173.226,Nelson,0.8688888888888900,1961-1990
4241,Minimum,Autumn,2019,0,10.266666666666700,2019-03-01,2019-05-31,-41.299,173.226,Nelson,2.1800000000000000,1961-1990
4241,Minimum,Spring,2019,0,8.1,2019-09-01,2019-11-30,-41.299,173.226,Nelson,0.5533333333333330,1961-1990
4241,Minimum,Summer,2019,0,14.533333333333300,2018-12-01,2019-02-28,-41.299,173.226,Nelson,2.0877777777777800,1961-1990
4241,Minimum,Winter,2019,0,3.6333333333333300,2019-06-01,2019-08-31,-41.299,173.226,Nelson,1.5055555555555600,1961-1990
4326,Average,Autumn,2019,0,13.9,2019-03-01,2019-05-31,-41.52133,173.86439,Blenheim,NA,1961-1990
4326,Average,Spring,2019,0,12.766666666666700,2019-09-01,2019-11-30,-41.52133,173.86439,Blenheim,NA,1961-1990
4326,Average,Summer,2019,0,18.733333333333300,2018-12-01,2019-02-28,-41.52133,173.86439,Blenheim,NA,1961-1990
4326,Average,Winter,2019,0,7.966666666666670,2019-06-01,2019-08-31,-41.52133,173.86439,Blenheim,NA,1961-1990
4326,Maximum,Autumn,2019,0,20,2019-03-01,2019-05-31,-41.52133,173.86439,Blenheim,NA,1961-1990
4326,Maximum,Spring,2019,0,18.9,2019-09-01,2019-11-30,-41.52133,173.86439,Blenheim,NA,1961-1990
4326,Maximum,Summer,2019,0,25.5,2018-12-01,2019-02-28,-41.52133,173.86439,Blenheim,NA,1961-1990
4326,Maximum,Winter,2019,0,14.1,2019-06-01,2019-08-31,-41.52133,173.86439,Blenheim,NA,1961-1990
4326,Minimum,Autumn,2019,0,7.8,2019-03-01,2019-05-31,-41.52133,173.86439,Blenheim,NA,1961-1990
4326,Minimum,Spring,2019,0,6.566666666666670,2019-09-01,2019-11-30,-41.52133,173.86439,Blenheim,NA,1961-1990
4326,Minimum,Summer,2019,0,12,2018-12-01,2019-02-28,-41.52133,173.86439,Blenheim,NA,1961-1990
4326,Minimum,Winter,2019,0,1.8,2019-06-01,2019-08-31,-41.52133,173.86439,Blenheim,NA,1961-1990
4843,Average,Autumn,2019,0,12.9,2019-03-01,2019-05-31,-43.493,172.537,Christchurch,0.8355555555555570,1961-1990
4843,Average,Spring,2019,0,11.866666666666700,2019-09-01,2019-11-30,-43.493,172.537,Christchurch,0.17555555555555600,1961-1990
4843,Average,Summer,2019,0,17.666666666666700,2018-12-01,2019-02-28,-43.493,172.537,Christchurch,1.0855555555555500,1961-1990
4843,Average,Winter,2019,0,6.9000000000000000,2019-06-01,2019-08-31,-43.493,172.537,Christchurch,0.5666666666666660,1961-1990
4843,Maximum,Autumn,2019,0,18.366666666666700,2019-03-01,2019-05-31,-43.493,172.537,Christchurch,1.1911111111111100,1961-1990
4843,Maximum,Spring,2019,0,17.7,2019-09-01,2019-11-30,-43.493,172.537,Christchurch,0.7822222222222200,1961-1990
4843,Maximum,Summer,2019,0,23.166666666666700,2018-12-01,2019-02-28,-43.493,172.537,Christchurch,1.4888888888888900,1961-1990
4843,Maximum,Winter,2019,0,12.800000000000000,2019-06-01,2019-08-31,-43.493,172.537,Christchurch,1.45222222222222,1961-1990
4843,Minimum,Autumn,2019,0,7.466666666666670,2019-03-01,2019-05-31,-43.493,172.537,Christchurch,0.5155555555555540,1961-1990
4843,Minimum,Spring,2019,0,6.066666666666670,2019-09-01,2019-11-30,-43.493,172.537,Christchurch,-0.40111111111111200,1961-1990
4843,Minimum,Summer,2019,0,12.233333333333300,2018-12-01,2019-02-28,-43.493,172.537,Christchurch,0.75,1961-1990
4843,Minimum,Winter,2019,0,1,2019-06-01,2019-08-31,-43.493,172.537,Christchurch,-0.3222222222222220,1961-1990
4970,Average,Autumn,2019,0,10.133333333333300,2019-03-01,2019-05-31,-44.002,170.441,Lake Tekapo,0.46333333333333300,1961-1990
4970,Average,Spring,2019,0,9.1,2019-09-01,2019-11-30,-44.002,170.441,Lake Tekapo,-0.12528735632184000,1961-1990
4970,Average,Summer,2019,0,15.266666666666700,2018-12-01,2019-02-28,-44.002,170.441,Lake Tekapo,0.5428571428571450,1961-1990
4970,Average,Winter,2019,0,3.6333333333333300,2019-06-01,2019-08-31,-44.002,170.441,Lake Tekapo,0.8877777777777780,1961-1990
4970,Maximum,Autumn,2019,0,16.5,2019-03-01,2019-05-31,-44.002,170.441,Lake Tekapo,1.4522222222222200,1961-1990
4970,Maximum,Spring,2019,0,15.233333333333300,2019-09-01,2019-11-30,-44.002,170.441,Lake Tekapo,0.4999999999999980,1961-1990
4970,Maximum,Summer,2019,0,22.566666666666700,2018-12-01,2019-02-28,-44.002,170.441,Lake Tekapo,1.6988095238095200,1961-1990
4970,Maximum,Winter,2019,0,8.7,2019-06-01,2019-08-31,-44.002,170.441,Lake Tekapo,1.5155555555555600,1961-1990
4970,Minimum,Autumn,2019,0,3.8333333333333300,2019-03-01,2019-05-31,-44.002,170.441,Lake Tekapo,-0.4722222222222220,1961-1990
4970,Minimum,Spring,2019,0,2.966666666666670,2019-09-01,2019-11-30,-44.002,170.441,Lake Tekapo,-0.7333333333333330,1961-1990
4970,Minimum,Summer,2019,0,7.966666666666670,2018-12-01,2019-02-28,-44.002,170.441,Lake Tekapo,-0.6500000000000000,1961-1990
4970,Minimum,Winter,2019,0,-1.4333333333333300,2019-06-01,2019-08-31,-44.002,170.441,Lake Tekapo,0.2522222222222220,1961-1990
5086,Average,Autumn,2019,0,11.933333333333300,2019-03-01,2019-05-31,-44.30517,171.22141,Timaru,NA,1961-1990
5086,Average,Spring,2019,0,10.600000000000000,2019-09-01,2019-11-30,-44.30517,171.22141,Timaru,NA,1961-1990
5086,Average,Summer,2019,0,16.03333333333330,2018-12-01,2019-02-28,-44.30517,171.22141,Timaru,NA,1961-1990
5086,Average,Winter,2019,0,6.233333333333330,2019-06-01,2019-08-31,-44.30517,171.22141,Timaru,NA,1961-1990
5086,Maximum,Autumn,2019,0,18,2019-03-01,2019-05-31,-44.30517,171.22141,Timaru,NA,1961-1990
5086,Maximum,Spring,2019,0,17,2019-09-01,2019-11-30,-44.30517,171.22141,Timaru,NA,1961-1990
5086,Maximum,Summer,2019,0,21.533333333333300,2018-12-01,2019-02-28,-44.30517,171.22141,Timaru,NA,1961-1990
5086,Maximum,Winter,2019,0,12.533333333333300,2019-06-01,2019-08-31,-44.30517,171.22141,Timaru,NA,1961-1990
5086,Minimum,Autumn,2019,0,5.833333333333330,2019-03-01,2019-05-31,-44.30517,171.22141,Timaru,NA,1961-1990
5086,Minimum,Spring,2019,0,4.266666666666670,2019-09-01,2019-11-30,-44.30517,171.22141,Timaru,NA,1961-1990
5086,Minimum,Summer,2019,0,10.5,2018-12-01,2019-02-28,-44.30517,171.22141,Timaru,NA,1961-1990
5086,Minimum,Winter,2019,0,-0.06666666666666670,2019-06-01,2019-08-31,-44.30517,171.22141,Timaru,NA,1961-1990
5212,Average,Autumn,2019,0,10.566666666666700,2019-03-01,2019-05-31,-44.52612,169.88948,Tara Hills,1.1172413793103400,1961-1990
5212,Average,Spring,2019,0,10.033333333333300,2019-09-01,2019-11-30,-44.52612,169.88948,Tara Hills,0.5413793103448280,1961-1990
5212,Average,Summer,2019,0,16.366666666666700,2018-12-01,2019-02-28,-44.52612,169.88948,Tara Hills,0.961904761904762,1961-1990
5212,Average,Winter,2019,0,4.166666666666670,2019-06-01,2019-08-31,-44.52612,169.88948,Tara Hills,1.783908045977010,1961-1990
5212,Maximum,Autumn,2019,0,17.833333333333300,2019-03-01,2019-05-31,-44.52612,169.88948,Tara Hills,2.162068965517240,1961-1990
5212,Maximum,Spring,2019,0,16.733333333333300,2019-09-01,2019-11-30,-44.52612,169.88948,Tara Hills,0.7091954022988530,1961-1990
5212,Maximum,Summer,2019,0,23.96666666666670,2018-12-01,2019-02-28,-44.52612,169.88948,Tara Hills,1.5702380952381000,1961-1990
5212,Maximum,Winter,2019,0,10.266666666666700,2019-06-01,2019-08-31,-44.52612,169.88948,Tara Hills,2.4034482758620700,1961-1990
5212,Minimum,Autumn,2019,0,3.2666666666666700,2019-03-01,2019-05-31,-44.52612,169.88948,Tara Hills,0.04482758620689650,1961-1990
5212,Minimum,Spring,2019,0,3.3666666666666700,2019-09-01,2019-11-30,-44.52612,169.88948,Tara Hills,0.4057471264367820,1961-1990
5212,Minimum,Summer,2019,0,8.766666666666670,2018-12-01,2019-02-28,-44.52612,169.88948,Tara Hills,0.3511904761904750,1961-1990
5212,Minimum,Winter,2019,0,-1.9333333333333300,2019-06-01,2019-08-31,-44.52612,169.88948,Tara Hills,1.1597701149425300,1961-1990
5451,Average,Autumn,2019,0,11.133333333333300,2019-03-01,2019-05-31,-45.01758,168.74005,Queenstown,NA,1961-1990
5451,Average,Spring,2019,0,10.333333333333300,2019-09-01,2019-11-30,-45.01758,168.74005,Queenstown,NA,1961-1990
5451,Average,Summer,2019,0,16.133333333333300,2018-12-01,2019-02-28,-45.01758,168.74005,Queenstown,NA,1961-1990
5451,Average,Winter,2019,0,5.133333333333330,2019-06-01,2019-08-31,-45.01758,168.74005,Queenstown,NA,1961-1990
5451,Maximum,Autumn,2019,0,16.7,2019-03-01,2019-05-31,-45.01758,168.74005,Queenstown,NA,1961-1990
5451,Maximum,Spring,2019,0,15.800000000000000,2019-09-01,2019-11-30,-45.01758,168.74005,Queenstown,NA,1961-1990
5451,Maximum,Summer,2019,0,22.133333333333300,2018-12-01,2019-02-28,-45.01758,168.74005,Queenstown,NA,1961-1990
5451,Maximum,Winter,2019,0,10.033333333333300,2019-06-01,2019-08-31,-45.01758,168.74005,Queenstown,NA,1961-1990
5451,Minimum,Autumn,2019,0,5.533333333333330,2019-03-01,2019-05-31,-45.01758,168.74005,Queenstown,NA,1961-1990
5451,Minimum,Spring,2019,0,4.9000000000000000,2019-09-01,2019-11-30,-45.01758,168.74005,Queenstown,NA,1961-1990
5451,Minimum,Summer,2019,0,10.133333333333300,2018-12-01,2019-02-28,-45.01758,168.74005,Queenstown,NA,1961-1990
5451,Minimum,Winter,2019,0,0.23333333333333300,2019-06-01,2019-08-31,-45.01758,168.74005,Queenstown,NA,1961-1990
5778,Average,Autumn,2019,0,11.833333333333300,2019-03-01,2019-05-31,-46.115,168.887,Gore,NA,1961-1990
5778,Average,Spring,2019,0,10.433333333333300,2019-09-01,2019-11-30,-46.115,168.887,Gore,NA,1961-1990
5778,Average,Summer,2019,0,15.266666666666700,2018-12-01,2019-02-28,-46.115,168.887,Gore,NA,1961-1990
5778,Average,Winter,2019,0,6.5,2019-06-01,2019-08-31,-46.115,168.887,Gore,NA,1961-1990
5778,Maximum,Autumn,2019,0,16.633333333333300,2019-03-01,2019-05-31,-46.115,168.887,Gore,NA,1961-1990
5778,Maximum,Spring,2019,0,14.966666666666700,2019-09-01,2019-11-30,-46.115,168.887,Gore,NA,1961-1990
5778,Maximum,Summer,2019,0,20.5,2018-12-01,2019-02-28,-46.115,168.887,Gore,NA,1961-1990
5778,Maximum,Winter,2019,0,10.2,2019-06-01,2019-08-31,-46.115,168.887,Gore,NA,1961-1990
5778,Minimum,Autumn,2019,0,7.033333333333330,2019-03-01,2019-05-31,-46.115,168.887,Gore,NA,1961-1990
5778,Minimum,Spring,2019,0,5.866666666666670,2019-09-01,2019-11-30,-46.115,168.887,Gore,NA,1961-1990
5778,Minimum,Summer,2019,0,10,2018-12-01,2019-02-28,-46.115,168.887,Gore,NA,1961-1990
5778,Minimum,Winter,2019,0,2.8000000000000000,2019-06-01,2019-08-31,-46.115,168.887,Gore,NA,1961-1990
5814,Average,Autumn,2019,0,11.933333333333300,2019-03-01,2019-05-31,-46.41741,168.33052,Invercargill,1.7222222222222200,1961-1990
5814,Average,Spring,2019,0,10.433333333333300,2019-09-01,2019-11-30,-46.41741,168.33052,Invercargill,0.5544444444444440,1961-1990
5814,Average,Summer,2019,0,15.1,2018-12-01,2019-02-28,-46.41741,168.33052,Invercargill,1.5300000000000000,1961-1990
5814,Average,Winter,2019,0,7.033333333333330,2019-06-01,2019-08-31,-46.41741,168.33052,Invercargill,1.311111111111110,1961-1990
5814,Maximum,Autumn,2019,0,16.5,2019-03-01,2019-05-31,-46.41741,168.33052,Invercargill,1.7666666666666700,1961-1990
5814,Maximum,Spring,2019,0,14.933333333333300,2019-09-01,2019-11-30,-46.41741,168.33052,Invercargill,0.4722222222222230,1961-1990
5814,Maximum,Summer,2019,0,19.733333333333300,2018-12-01,2019-02-28,-46.41741,168.33052,Invercargill,1.4922222222222200,1961-1990
5814,Maximum,Winter,2019,0,11,2019-06-01,2019-08-31,-46.41741,168.33052,Invercargill,0.9000000000000000,1961-1990
5814,Minimum,Autumn,2019,0,7.4,2019-03-01,2019-05-31,-46.41741,168.33052,Invercargill,1.714444444444450,1961-1990
5814,Minimum,Spring,2019,0,5.966666666666670,2019-09-01,2019-11-30,-46.41741,168.33052,Invercargill,0.6611111111111110,1961-1990
5814,Minimum,Summer,2019,0,10.433333333333300,2018-12-01,2019-02-28,-46.41741,168.33052,Invercargill,1.5388888888888900,1961-1990
5814,Minimum,Winter,2019,0,3.0666666666666700,2019-06-01,2019-08-31,-46.41741,168.33052,Invercargill,1.7177777777777800,1961-1990
1056,Average,Annual,2019,0,16.041666666666700,2019-01-01,2019-12-31,-35.183,173.926,Kerikeri,NA,1961-1990
1056,Maximum,Annual,2019,0,21.275,2019-01-01,2019-12-31,-35.183,173.926,Kerikeri,NA,1961-1990
1056,Minimum,Annual,2019,0,10.791666666666700,2019-01-01,2019-12-31,-35.183,173.926,Kerikeri,NA,1961-1990
1287,Average,Annual,2019,0,16.583333333333300,2019-01-01,2019-12-31,-35.769,174.364,Whangarei,NA,1961-1990
1287,Maximum,Annual,2019,0,20.841666666666700,2019-01-01,2019-12-31,-35.769,174.364,Whangarei,NA,1961-1990
1287,Minimum,Annual,2019,0,12.325,2019-01-01,2019-12-31,-35.769,174.364,Whangarei,NA,1961-1990
1400,Average,Annual,2019,0,16.541666666666700,2019-01-01,2019-12-31,-36.606,174.835,Whangaparaoa,NA,1961-1990
1400,Maximum,Annual,2019,0,20.008333333333300,2019-01-01,2019-12-31,-36.606,174.835,Whangaparaoa,NA,1961-1990
1400,Minimum,Annual,2019,0,13.108333333333300,2019-01-01,2019-12-31,-36.606,174.835,Whangaparaoa,NA,1961-1990
15752,Average,Annual,2019,0,12.166666666666700,2019-01-01,2019-12-31,-45.90129,170.5147,Dunedin,0.7861111111111130,1961-1990
15752,Maximum,Annual,2019,0,16.058333333333300,2019-01-01,2019-12-31,-45.90129,170.5147,Dunedin,0.950277777777778,1961-1990
15752,Minimum,Annual,2019,0,8.283333333333330,2019-01-01,2019-12-31,-45.90129,170.5147,Dunedin,0.6275000000000000,1961-1990
1615,Average,Annual,2019,0,16.016666666666700,2019-01-01,2019-12-31,-37.673,176.196,Tauranga,1.240804597701150,1961-1990
1615,Maximum,Annual,2019,0,20.433333333333300,2019-01-01,2019-12-31,-37.673,176.196,Tauranga,1.4031609195402300,1961-1990
1615,Minimum,Annual,2019,0,11.6,2019-01-01,2019-12-31,-37.673,176.196,Tauranga,1.105833333333330,1961-1990
1770,Average,Annual,2019,0,13.475,2019-01-01,2019-12-31,-38.10595,176.31485,Rotorua,NA,1961-1990
1770,Maximum,Annual,2019,0,18.291666666666700,2019-01-01,2019-12-31,-38.10595,176.31485,Rotorua,NA,1961-1990
1770,Minimum,Annual,2019,0,8.641666666666670,2019-01-01,2019-12-31,-38.10595,176.31485,Rotorua,NA,1961-1990
1858,Average,Annual,2019,0,12.525,2019-01-01,2019-12-31,-38.74263,176.08104,Taupo,NA,1961-1990
1858,Maximum,Annual,2019,0,17.5,2019-01-01,2019-12-31,-38.74263,176.08104,Taupo,NA,1961-1990
1858,Minimum,Annual,2019,0,7.558333333333330,2019-01-01,2019-12-31,-38.74263,176.08104,Taupo,NA,1961-1990
1962,Average,Annual,2019,0,16.125,2019-01-01,2019-12-31,-37.00813,174.78873,Auckland,0.9386666666666660,1961-1990
1962,Maximum,Annual,2019,0,19.8,2019-01-01,2019-12-31,-37.00813,174.78873,Auckland,1.1013333333333300,1961-1990
1962,Minimum,Annual,2019,0,12.466666666666700,2019-01-01,2019-12-31,-37.00813,174.78873,Auckland,0.7913333333333340,1961-1990
2112,Average,Annual,2019,0,14.416666666666700,2019-01-01,2019-12-31,-37.86088,175.33175,Hamilton,NA,1961-1990
2112,Maximum,Annual,2019,0,20.125,2019-01-01,2019-12-31,-37.86088,175.33175,Hamilton,NA,1961-1990
2112,Minimum,Annual,2019,0,8.725,2019-01-01,2019-12-31,-37.86088,175.33175,Hamilton,NA,1961-1990
2250,Average,Annual,2019,0,13.383333333333300,2019-01-01,2019-12-31,-38.88784,175.25981,Taumarunui,0.33333333333333200,1961-1990
2250,Maximum,Annual,2019,0,19.141666666666700,2019-01-01,2019-12-31,-38.88784,175.25981,Taumarunui,0.35388888888888900,1961-1990
2250,Minimum,Annual,2019,0,7.583333333333330,2019-01-01,2019-12-31,-38.88784,175.25981,Taumarunui,0.2700000000000000,1961-1990
2283,Average,Annual,2019,0,14.383333333333300,2019-01-01,2019-12-31,-39.0079,174.18382,New Plymouth,0.8766666666666670,1961-1990
2283,Maximum,Annual,2019,0,18.383333333333300,2019-01-01,2019-12-31,-39.0079,174.18382,New Plymouth,1.117222222222220,1961-1990
